author_type,district,floor,price,rooms_count,total_meters,year_of_construction
2.0,4.2,6.0,6900000.0,2.0,51.7,1991
2.0,3.3,2.0,6900000.0,2.0,77.2,2017
2.0,3.4,3.0,6990000.0,2.0,44.8,2019
2.0,3.4,8.0,6980000.0,2.0,43.5,1970
2.0,4.0,4.0,6999000.0,2.0,47.0,2022
2.0,3.8,1.0,6999999.0,2.0,51.0,2015
2.0,2.5,1.0,6990000.0,2.0,56.0,2012
2.0,4.2,8.0,6950000.0,2.0,54.3,2005
2.0,3.9,2.0,6999000.0,2.0,43.0,1963
2.0,3.4,20.0,6990000.0,2.0,57.0,2023
2.0,2.5,4.0,7000000.0,2.0,63.7,2019
2.0,2.5,24.0,7050000.0,2.0,44.3,2024
2.0,2.5,10.0,7000000.0,2.0,60.7,2021
2.0,4.2,8.0,7000000.0,2.0,49.0,1979
2.0,2.9,8.0,7000000.0,2.0,51.2,2013
2.0,2.5,10.0,7000000.0,2.0,44.7,1991
2.0,3.3,4.0,7000000.0,2.0,46.1,2019
2.0,2.5,2.0,7050000.0,2.0,43.8,2021
2.0,3.8,9.0,7000000.0,2.0,46.0,1983
2.0,2.5,9.0,7000000.0,2.0,51.5,1995
2.0,3.3,2.0,7000000.0,2.0,73.9,2015
2.0,3.9,2.0,7000000.0,2.0,55.9,1959
2.0,3.3,8.0,7000000.0,2.0,57.4,2020
2.0,4.0,13.0,7060100.0,2.0,87.35,2022
2.0,3.7,2.0,7000000.0,2.0,59.0,2024
2.0,3.8,4.0,7000000.0,2.0,58.0,1955
2.0,3.9,8.0,7000000.0,2.0,47.7,1975
2.0,2.9,8.0,7000000.0,2.0,55.6,2009
2.0,2.5,16.0,7000000.0,2.0,63.0,2020
2.0,3.7,17.0,7000000.0,2.0,68.9,2022
2.0,3.3,5.0,7000000.0,2.0,53.2,2014
2.0,3.3,13.0,7100000.0,2.0,60.4,2027
2.0,4.0,2.0,7120000.0,2.0,43.8,2015
2.0,2.9,11.0,7100000.0,2.0,51.9,2015
2.0,3.7,15.0,7100000.0,2.0,62.9,2023
2.0,4.2,1.0,7149000.0,2.0,45.9,1964
2.0,2.9,4.0,7100000.0,2.0,59.6,2001
2.0,2.5,7.0,7200000.0,2.0,65.3,2014
2.0,2.9,9.0,7200000.0,2.0,65.1,2023
2.0,2.5,4.0,7150000.0,2.0,70.4,2020
2.0,2.9,5.0,7200000.0,2.0,43.6,2015
2.0,4.0,2.0,7200000.0,2.0,51.5,2022
2.0,2.9,2.0,7200000.0,2.0,69.2,1943
2.0,4.2,8.0,7200000.0,2.0,52.0,1982
2.0,3.4,11.0,7150000.0,2.0,41.57,2026
2.0,3.7,14.0,7200000.0,2.0,56.7,2019
2.0,2.5,1.0,7220000.0,2.0,53.2,1991
2.0,2.9,3.0,7150000.0,2.0,66.0,2009
2.0,2.9,4.0,7200000.0,2.0,42.3,1960
2.0,3.7,9.0,7200000.0,2.0,63.0,2023
2.0,2.5,7.0,7200000.0,2.0,56.3,2012
2.0,3.7,1.0,7200000.0,2.0,58.3,2014
2.0,4.0,11.0,7200000.0,2.0,47.08,2022
2.0,4.4,13.0,7200000.0,2.0,54.0,2013
2.0,3.7,8.0,7200000.0,2.0,61.35,2017
2.0,4.4,7.0,7200000.0,2.0,51.4,2025
2.0,2.5,4.0,7190000.0,2.0,43.1,1971
2.0,4.2,7.0,7250000.0,2.0,53.0,1981
2.0,4.4,14.0,7290000.0,2.0,44.7,2013
2.0,2.9,26.0,7250000.0,2.0,40.2,2019
2.0,3.7,3.0,7300000.0,2.0,68.8,2014
2.0,2.9,5.0,7300000.0,2.0,58.6,1978
2.0,3.8,3.0,7300000.0,2.0,60.0,1958
2.0,2.5,15.0,7300000.0,2.0,58.0,2020
2.0,3.9,3.0,7300000.0,2.0,36.6,2023
2.0,3.8,2.0,7300000.0,2.0,48.0,2007
2.0,2.9,4.0,7300000.0,2.0,58.0,2015
2.0,2.5,1.0,7300000.0,2.0,74.0,2010
2.0,4.2,3.0,7350000.0,2.0,42.0,1969
2.0,2.9,13.0,7400000.0,2.0,38.6,2019
2.0,3.3,16.0,7400000.0,2.0,65.0,2020
2.0,2.5,16.0,7350000.0,2.0,60.2,2024
2.0,2.5,19.0,7350000.0,2.0,59.3,2020
2.0,3.3,4.0,7350000.0,2.0,69.3,2014
2.0,3.3,5.0,7395000.0,2.0,54.4,2025
2.0,3.3,4.0,7400000.0,2.0,65.0,2017
2.0,2.5,7.0,7350000.0,2.0,62.92,2024
2.0,2.9,3.0,7400000.0,2.0,72.0,2016
2.0,2.5,17.0,7400000.0,2.0,36.3,2009
2.0,2.9,13.0,7350000.0,2.0,74.3,2025
2.0,2.5,16.0,7480000.0,2.0,66.8,2020
2.0,3.3,8.0,7499999.0,2.0,67.7,2009
2.0,2.5,7.0,7490000.0,2.0,53.5,2014
2.0,3.7,5.0,7450000.0,2.0,53.3,2010
2.0,4.2,2.0,7500000.0,2.0,44.0,1994
2.0,2.5,8.0,7500000.0,2.0,51.7,2018
2.0,3.3,6.0,7500000.0,2.0,66.4,2017
2.0,3.9,2.0,7500000.0,2.0,60.0,2006
2.0,2.5,7.0,7590000.0,2.0,53.4,2002
2.0,4.0,1.0,7500000.0,2.0,53.4,2020
2.0,3.7,1.0,7500000.0,2.0,48.0,2013
2.0,2.5,7.0,7500000.0,2.0,65.0,2013
2.0,2.5,17.0,7500000.0,2.0,45.7,2024
2.0,3.9,9.0,7550000.0,2.0,42.2,1981
2.0,2.5,14.0,7500000.0,2.0,61.1,2024
2.0,3.4,7.0,7520000.0,2.0,67.3,2019
2.0,2.9,7.0,7500000.0,2.0,47.1,2010
2.0,3.9,4.0,7500000.0,2.0,48.0,1969
2.0,3.4,9.0,7550000.0,2.0,50.5,2021
2.0,4.2,1.0,7500000.0,2.0,53.5,1994
2.0,4.2,7.0,7500000.0,2.0,53.0,2011
2.0,2.5,7.0,7500000.0,2.0,50.0,1995
2.0,4.2,4.0,7500000.0,2.0,44.0,1967
2.0,2.9,9.0,7500000.0,2.0,55.8,2012
2.0,4.2,1.0,7500000.0,2.0,51.0,1990
2.0,2.5,13.0,7500000.0,2.0,46.0,2022
2.0,3.7,4.0,7500000.0,2.0,42.0,1964
2.0,2.5,6.0,7500000.0,2.0,59.9,2024
2.0,3.4,7.0,7600000.0,2.0,45.5,1970
2.0,4.4,15.0,7624110.0,2.0,56.7,2025
2.0,4.0,6.0,7600000.0,2.0,35.4,2026
2.0,2.5,5.0,7600000.0,2.0,43.2,1972
2.0,2.9,9.0,7635000.0,2.0,65.75,2015
2.0,3.3,3.0,7700000.0,2.0,60.2,2021
2.0,2.5,8.0,7700000.0,2.0,70.0,2020
2.0,4.4,9.0,7700000.0,2.0,56.2,2011
2.0,3.9,9.0,7700000.0,2.0,46.7,1987
2.0,4.0,2.0,7700000.0,2.0,49.0,2022
2.0,3.3,7.0,7700000.0,2.0,60.8,2025
2.0,4.2,6.0,7700000.0,2.0,70.5,2016
2.0,3.9,5.0,7700000.0,2.0,63.0,2010
2.0,2.9,4.0,7700000.0,2.0,60.0,1999
2.0,2.9,9.0,7800000.0,2.0,71.08,2022
2.0,2.9,2.0,7800000.0,2.0,71.7,1945
2.0,2.9,8.0,7800000.0,2.0,55.0,2017
2.0,2.5,5.0,7800000.0,2.0,52.7,2015
2.0,3.8,5.0,7790000.0,2.0,53.1,1998
2.0,2.5,15.0,7750000.0,2.0,71.7,2016
2.0,2.5,4.0,7800000.0,2.0,55.4,2005
2.0,3.4,12.0,7750000.0,2.0,47.0,2025
2.0,2.9,10.0,7800000.0,2.0,76.0,2016
2.0,2.5,9.0,7750000.0,2.0,49.7,2025
2.0,2.5,8.0,7799999.0,2.0,50.3,1991
2.0,3.9,16.0,7800000.0,2.0,45.5,2002
2.0,2.5,9.0,7750000.0,2.0,56.4,2007
2.0,4.4,1.0,7830000.0,2.0,70.3,2007
2.0,3.3,2.0,7800000.0,2.0,54.0,2017
2.0,4.4,14.0,7800000.0,2.0,56.9,2015
2.0,2.9,15.0,7850000.0,2.0,36.8,2023
2.0,3.8,9.0,7850000.0,2.0,43.3,1966
2.0,3.4,4.0,7870000.0,2.0,56.1,2022
2.0,2.5,3.0,7900000.0,2.0,57.3,2024
2.0,4.2,4.0,7900000.0,2.0,46.0,1964
2.0,2.5,1.0,7900000.0,2.0,70.1,2010
2.0,4.4,10.0,7900000.0,2.0,50.0,2012
2.0,2.9,6.0,7999000.0,2.0,62.6,1999
2.0,2.9,3.0,7900000.0,2.0,52.9,2001
2.0,2.9,11.0,7900000.0,2.0,42.0,2009
2.0,2.5,14.0,7950000.0,2.0,51.9,2018
2.0,3.7,8.0,7900000.0,2.0,57.2,2019
2.0,4.0,11.0,7950000.0,2.0,44.1,2023
2.0,4.4,15.0,7900000.0,2.0,57.0,2016
2.0,2.5,5.0,7900000.0,2.0,67.5,2024
2.0,2.5,2.0,7900000.0,2.0,60.0,2015
2.0,3.4,2.0,8000000.0,2.0,69.4,2005
2.0,2.9,11.0,8000000.0,2.0,73.3,2015
2.0,4.2,1.0,8000000.0,2.0,44.0,1960
2.0,2.5,7.0,8000000.0,2.0,43.4,2021
2.0,3.8,1.0,8000000.0,2.0,50.2,1986
2.0,3.8,2.0,8000000.0,2.0,45.6,1983
2.0,2.5,7.0,8000000.0,2.0,62.4,2014
2.0,2.5,4.0,8000000.0,2.0,52.5,2020
2.0,2.5,19.0,8000000.0,2.0,39.2,2016
2.0,2.5,10.0,8000000.0,2.0,48.0,1983
2.0,3.4,3.0,8000000.0,2.0,56.0,2020
2.0,2.9,9.0,8000000.0,2.0,66.5,2009
2.0,2.9,5.0,8000000.0,2.0,49.0,2015
2.0,4.0,2.0,8100000.0,2.0,81.1,2012
2.0,2.5,16.0,8120000.0,2.0,68.0,2020
2.0,3.4,6.0,8100000.0,2.0,36.6,2019
2.0,2.5,19.0,8100000.0,2.0,61.5,2020
2.0,4.4,2.0,8119700.0,2.0,57.0,2013
2.0,2.9,6.0,8100000.0,2.0,64.7,2013
2.0,4.0,3.0,8100000.0,2.0,57.6,2009
2.0,3.7,3.0,8100000.0,2.0,57.1,2023
2.0,4.0,14.0,8100000.0,2.0,50.6,2023
2.0,4.0,4.0,8088000.0,2.0,52.0,2000
2.0,2.5,13.0,8200000.0,2.0,56.5,2018
2.0,3.4,2.0,8200000.0,2.0,50.0,2010
2.0,4.0,5.0,8200000.0,2.0,36.29,2026
2.0,4.0,8.0,8162000.0,2.0,42.29,2026
2.0,2.9,1.0,8200000.0,2.0,61.5,2009
2.0,3.3,5.0,8200000.0,2.0,53.4,2023
2.0,3.4,6.0,8180000.0,2.0,43.7,2019
2.0,3.7,12.0,8200000.0,2.0,56.3,2022
2.0,3.9,2.0,8200000.0,2.0,39.2,1984
2.0,3.3,3.0,8200000.0,2.0,53.2,2023
2.0,3.7,14.0,8200000.0,2.0,67.7,2024
2.0,3.7,2.0,8250000.0,2.0,60.0,2017
2.0,4.0,3.0,8250000.0,2.0,57.2,2018
2.0,2.5,11.0,8297000.0,2.0,70.8,2021
2.0,4.0,23.0,8250000.0,2.0,43.0,2025
2.0,4.2,7.0,8250000.0,2.0,42.4,2024
2.0,4.2,2.0,8300000.0,2.0,53.3,1994
2.0,4.4,2.0,8300000.0,2.0,66.0,2013
2.0,3.9,7.0,8300000.0,2.0,50.4,1984
2.0,4.0,3.0,8300000.0,2.0,63.1,2015
2.0,4.0,5.0,8300000.0,2.0,41.8,1963
2.0,3.4,5.0,8300000.0,2.0,51.5,2019
2.0,4.4,2.0,8300000.0,2.0,65.3,2014
2.0,3.3,13.0,8350000.0,2.0,60.5,2020
2.0,3.3,12.0,8300000.0,2.0,56.4,2017
2.0,3.3,6.0,8300000.0,2.0,52.3,2017
2.0,2.5,27.0,8300000.0,2.0,69.0,2016
2.0,2.5,8.0,8300000.0,2.0,57.4,2004
2.0,4.0,23.0,8300000.0,2.0,61.3,2023
2.0,3.8,10.0,8300000.0,1.0,88.0,2007
2.0,3.7,9.0,8300000.0,2.0,58.0,2021
2.0,3.3,11.0,8400000.0,2.0,66.6,2023
2.0,2.5,17.0,8400000.0,2.0,46.1,2024
2.0,3.3,11.0,8400000.0,2.0,60.0,2010
2.0,3.8,4.0,8450000.0,2.0,52.0,2007
2.0,2.5,11.0,8499000.0,2.0,71.0,2022
2.0,4.0,24.0,8498000.0,2.0,58.5,2024
2.0,3.3,5.0,8500000.0,2.0,65.0,2023
2.0,2.5,9.0,8500000.0,2.0,67.5,2016
2.0,3.3,8.0,8500000.0,2.0,60.9,2021
2.0,4.2,2.0,8500000.0,2.0,47.1,1973
2.0,4.0,4.0,8500000.0,2.0,77.4,2022
2.0,3.4,14.0,8500000.0,2.0,39.6,2022
2.0,4.4,8.0,8500000.0,2.0,72.0,2004
2.0,2.5,10.0,8500000.0,2.0,56.7,2018
2.0,2.5,1.0,8500000.0,2.0,54.0,2014
2.0,2.9,14.0,8500000.0,2.0,67.5,2015
2.0,4.2,3.0,8500000.0,2.0,72.09,2016
2.0,2.5,5.0,8500000.0,2.0,67.6,2016
2.0,3.8,2.0,8500000.0,2.0,44.7,1964
2.0,3.4,6.0,8500000.0,2.0,49.2,2019
2.0,2.5,7.0,8550000.0,2.0,63.0,2024
2.0,3.8,2.0,8600000.0,2.0,52.1,1986
2.0,3.4,12.0,8550000.0,2.0,59.9,2019
2.0,2.5,13.0,8550000.0,2.0,60.9,2020
2.0,4.4,2.0,8600000.0,2.0,62.8,2016
2.0,3.3,18.0,8600000.0,2.0,69.1,2015
2.0,4.4,12.0,8650000.0,2.0,65.1,2014
2.0,2.5,5.0,8700000.0,2.0,68.2,2024
2.0,3.4,5.0,8700000.0,2.0,55.0,1953
2.0,2.5,8.0,8700000.0,2.0,65.8,2014
2.0,3.3,3.0,8699000.0,2.0,49.4,2021
2.0,3.8,5.0,8700000.0,2.0,54.0,1986
2.0,2.9,4.0,8700000.0,2.0,57.8,2015
2.0,2.5,14.0,8700000.0,2.0,62.7,2011
2.0,2.5,12.0,8765999.0,2.0,51.0,2024
2.0,4.0,24.0,8799000.0,2.0,45.0,2021
2.0,3.7,11.0,8750000.0,2.0,67.0,2021
2.0,3.3,4.0,8750000.0,2.0,56.0,2011
2.0,3.7,5.0,8800000.0,2.0,54.4,2017
2.0,4.0,10.0,8800000.0,2.0,67.1,2024
2.0,4.0,10.0,8800000.0,2.0,51.0,2022
2.0,3.8,9.0,8800000.0,2.0,53.1,1986
2.0,4.0,19.0,8800000.0,2.0,43.5,2013
2.0,4.4,6.0,8800000.0,2.0,62.0,2015
2.0,3.8,8.0,8800000.0,2.0,67.8,1998
2.0,4.0,5.0,8800000.0,2.0,53.9,2021
2.0,2.5,8.0,8900000.0,2.0,64.5,2015
2.0,3.4,21.0,8999000.0,2.0,40.0,2024
2.0,2.5,14.0,8900000.0,2.0,59.4,2011
2.0,3.4,10.0,8900000.0,2.0,58.0,2021
2.0,2.9,13.0,8900000.0,2.0,56.7,2017
2.0,3.8,3.0,8980000.0,2.0,52.0,1956
2.0,4.0,9.0,8990000.0,2.0,39.1,2024
2.0,4.0,2.0,8990000.0,2.0,53.55,2026
2.0,3.4,15.0,8900000.0,2.0,56.8,2024
2.0,3.9,5.0,8900000.0,2.0,63.1,2002
2.0,4.0,11.0,8999000.0,2.0,46.0,2024
2.0,2.5,8.0,8900000.0,2.0,48.0,2020
2.0,3.9,2.0,9000000.0,2.0,54.3,2002
2.0,3.8,3.0,9000000.0,2.0,64.0,1939
2.0,2.5,1.0,9000000.0,2.0,52.5,2014
2.0,2.9,6.0,9000000.0,2.0,53.0,2025
2.0,2.9,16.0,9000000.0,2.0,51.7,2026
2.0,4.0,1.0,9000000.0,2.0,43.8,1987
2.0,3.7,20.0,9000000.0,2.0,47.9,2025
2.0,2.9,12.0,9000000.0,2.0,46.8,2025
2.0,2.5,5.0,9000000.0,2.0,76.6,2002
2.0,2.9,8.0,9000000.0,2.0,79.7,2012
2.0,4.2,3.0,9000000.0,2.0,53.3,2000
2.0,4.4,16.0,9000000.0,2.0,64.8,2013
2.0,4.0,15.0,9000000.0,2.0,62.4,2023
2.0,4.0,15.0,9000000.0,2.0,72.9,2021
2.0,2.5,25.0,9000000.0,2.0,64.0,2016
2.0,2.9,2.0,9100000.0,2.0,51.0,2015
2.0,2.5,16.0,9100000.0,2.0,55.0,2022
2.0,2.5,20.0,9100000.0,2.0,58.0,2025
2.0,2.5,4.0,9100000.0,2.0,54.0,2007
2.0,2.5,18.0,9100000.0,2.0,51.0,2021
2.0,3.9,8.0,9200000.0,2.0,41.1,2022
2.0,2.5,8.0,9200000.0,2.0,52.2,2014
2.0,4.0,21.0,9200000.0,2.0,47.08,2025
2.0,2.5,5.0,9200000.0,2.0,54.5,2020
2.0,4.2,6.0,9200000.0,2.0,60.0,2014
2.0,4.0,4.0,9200000.0,2.0,59.5,2024
2.0,3.8,8.0,9200000.0,2.0,53.0,1987
2.0,2.5,7.0,9200000.0,2.0,52.8,2018
2.0,3.4,1.0,9200000.0,2.0,65.8,2019
2.0,2.5,11.0,9200000.0,2.0,59.0,2022
2.0,3.4,2.0,9200000.0,2.0,37.0,2019
2.0,2.5,8.0,9200000.0,2.0,50.4,2024
2.0,4.0,3.0,9290000.0,2.0,44.0,2022
2.0,2.5,18.0,9315000.0,2.0,61.2,2026
2.0,3.8,3.0,9300000.0,2.0,56.0,1953
2.0,2.5,3.0,9300000.0,2.0,50.8,2009
2.0,3.8,7.0,9300000.0,2.0,45.7,2007
2.0,2.5,6.0,9250000.0,2.0,46.0,2020
2.0,2.5,3.0,9400000.0,2.0,55.2,2016
2.0,3.4,13.0,9400000.0,2.0,65.2,2025
2.0,3.4,11.0,9350000.0,2.0,58.0,2026
2.0,2.9,17.0,9400000.0,2.0,47.0,2022
2.0,3.7,6.0,9500000.0,2.0,63.0,2019
2.0,3.7,13.0,9500000.0,2.0,63.0,2017
2.0,4.0,4.0,9500000.0,2.0,57.0,2022
2.0,4.0,10.0,9450000.0,2.0,56.5,2006
2.0,2.9,8.0,9500000.0,2.0,69.2,2008
2.0,2.5,17.0,9500000.0,2.0,54.0,2022
2.0,2.5,10.0,9500000.0,2.0,44.6,2021
2.0,3.9,3.0,9500000.0,2.0,48.4,1982
2.0,4.0,15.0,9500000.0,2.0,51.0,2022
2.0,3.8,12.0,9500000.0,2.0,38.8,2024
2.0,3.4,15.0,9500000.0,2.0,67.0,2008
2.0,4.0,19.0,9450000.0,2.0,44.0,2017
2.0,3.4,13.0,9500000.0,2.0,55.5,2013
2.0,2.9,10.0,9500000.0,2.0,67.6,2015
2.0,4.0,17.0,9500000.0,2.0,55.6,2023
2.0,2.5,2.0,9500000.0,2.0,72.0,2002
2.0,2.5,9.0,9500000.0,2.0,60.1,2020
2.0,3.9,5.0,9500000.0,2.0,52.6,1959
2.0,4.0,12.0,9600000.0,2.0,45.9,2022
2.0,2.9,6.0,9550000.0,2.0,56.0,2015
2.0,2.5,4.0,9600000.0,2.0,63.0,2020
2.0,3.8,10.0,9630000.0,2.0,43.6,2024
2.0,4.2,5.0,9600000.0,2.0,53.0,2015
2.0,4.2,5.0,9600000.0,2.0,45.7,2019
2.0,4.0,17.0,9700000.0,2.0,59.1,2011
2.0,2.5,2.0,9700000.0,2.0,53.0,2022
2.0,2.5,12.0,9700000.0,2.0,56.8,2018
2.0,2.5,21.0,9650000.0,2.0,62.6,2022
2.0,2.5,9.0,9700000.0,2.0,52.0,2020
2.0,3.8,19.0,9700000.0,2.0,45.0,2021
2.0,2.5,8.0,9800000.0,2.0,56.0,2014
2.0,2.5,3.0,9800000.0,2.0,62.3,2021
2.0,2.5,3.0,9800000.0,2.0,53.5,2024
2.0,2.9,8.0,9800000.0,2.0,55.0,2025
2.0,3.9,4.0,9770000.0,2.0,43.8,2022
2.0,4.2,13.0,9800000.0,2.0,67.0,2010
2.0,4.0,15.0,9750000.0,2.0,61.0,2021
2.0,3.9,3.0,9900000.0,2.0,59.6,1955
2.0,4.2,2.0,9900000.0,2.0,46.0,1994
2.0,4.4,6.0,9850000.0,2.0,75.0,2008
2.0,2.5,3.0,9900000.0,2.0,70.7,2020
2.0,3.4,12.0,9900000.0,2.0,56.2,2013
2.0,2.9,11.0,9900000.0,2.0,53.35,2026
2.0,2.9,7.0,9900000.0,2.0,56.7,2024
2.0,3.4,3.0,9900000.0,2.0,67.5,2019
2.0,2.5,9.0,9900000.0,2.0,64.4,2019
2.0,4.0,11.0,10000000.0,2.0,82.34,2024
2.0,2.5,4.0,10000000.0,2.0,98.7,2011
2.0,3.8,9.0,9800000.0,2.0,52.4,2011
2.0,3.8,8.0,10480000.0,2.0,64.0,2013
2.0,4.0,19.0,8990000.0,2.0,53.9,2017
2.0,3.8,3.0,8500000.0,2.0,50.6,2003
2.0,3.8,6.0,10600000.0,2.0,54.3,2007
2.0,2.9,1.0,3750000.0,2.0,40.8,1964
2.0,2.5,3.0,3999000.0,2.0,63.0,1958
5.0,3.8,2.0,6300000.0,2.0,44.0,1965
2.0,3.3,2.0,2350000.0,2.0,42.0,1950
2.0,2.9,3.0,5790000.0,2.0,54.0,2015
2.0,2.5,1.0,2850000.0,2.0,46.1,2020
2.0,3.7,5.0,6660000.0,2.0,65.2,2009
2.0,2.5,12.0,15900000.0,2.0,60.3,2018
4.0,3.4,6.0,12720000.0,3.0,71.42,2028
2.0,4.2,2.0,4300000.0,3.0,62.0,1968
2.0,3.3,7.0,7100000.0,3.0,63.2,1976
4.0,4.0,3.0,9870000.0,3.0,81.8,2028
2.0,3.3,4.0,5300000.0,3.0,58.1,1967
2.0,2.5,3.0,5000000.0,3.0,62.1,1974
4.0,4.0,22.0,13333026.0,3.0,76.1,2026
2.0,2.5,10.0,6800000.0,3.0,68.0,1992
2.0,2.5,4.0,5650000.0,3.0,87.39,2018
4.0,3.3,5.0,9821565.0,3.0,58.5,2027
2.0,2.9,18.0,7770000.0,3.0,46.5,2024
2.0,3.4,1.0,4100000.0,3.0,60.7,1982
4.0,3.4,4.0,18560000.0,3.0,112.93,2028
2.0,4.0,15.0,9600000.0,3.0,99.41,2025
2.0,3.9,23.0,24990000.0,3.0,107.1,2015
4.0,4.0,8.0,13530000.0,3.0,100.04,2026
2.0,4.0,18.0,12400000.0,3.0,55.0,2023
2.0,2.5,4.0,5700000.0,3.0,59.9,1975
4.0,3.3,9.0,13470443.0,3.0,83.3,2027
2.0,2.5,2.0,13700000.0,3.0,85.5,2020
2.0,2.5,2.0,2800000.0,3.0,59.0,2027
4.0,2.9,1.0,16460000.0,3.0,94.53,2026
2.0,3.8,22.0,13999000.0,3.0,55.1,2021
2.0,4.0,5.0,10850000.0,3.0,74.2,2010
4.0,3.4,2.0,13573300.0,3.0,68.9,2028
2.0,2.5,4.0,17450000.0,3.0,107.0,2017
2.0,3.7,3.0,5700000.0,3.0,109.0,2017
4.0,2.9,10.0,13403000.0,3.0,60.99,2026
2.0,2.9,1.0,5200000.0,3.0,60.8,1979
4.0,3.4,14.0,16693400.0,3.0,87.4,2028
2.0,3.4,7.0,4800000.0,3.0,60.0,1976
4.0,3.4,8.0,13770000.0,3.0,78.5,2028
2.0,2.5,1.0,3100000.0,3.0,67.5,1958
4.0,4.0,9.0,12400000.0,3.0,104.8,2028
2.0,2.5,3.0,4990000.0,3.0,55.9,2020
2.0,3.7,2.0,5000000.0,3.0,60.0,1974
4.0,2.9,2.0,11203000.0,3.0,54.4,2026
2.0,3.8,1.0,9780000.0,3.0,71.0,1958
2.0,2.9,4.0,5000000.0,3.0,59.0,1980
4.0,3.4,2.0,25440000.0,3.0,113.64,2028
2.0,4.0,2.0,7000000.0,3.0,60.1,1970
2.0,3.8,1.0,5000000.0,3.0,54.0,1960
4.0,3.3,21.0,14793975.0,3.0,90.9,2027
2.0,2.9,3.0,9900000.0,3.0,93.5,2015
2.0,2.9,5.0,6000000.0,3.0,57.8,1968
4.0,4.0,7.0,14700000.0,3.0,68.4,2026
2.0,3.4,4.0,17800000.0,3.0,81.0,2018
2.0,3.3,3.0,4250000.0,3.0,55.0,2017
4.0,2.9,1.0,14603000.0,3.0,66.66,2026
2.0,4.2,3.0,5999000.0,3.0,60.8,1988
2.0,3.7,2.0,4990000.0,3.0,60.1,1974
4.0,3.3,18.0,11888625.0,3.0,73.5,2027
2.0,3.3,24.0,18000000.0,3.0,83.6,2014
2.0,3.3,1.0,4550000.0,3.0,56.4,2017
4.0,4.0,10.0,16200000.0,3.0,74.6,2026
2.0,3.7,1.0,5500000.0,3.0,58.0,1963
2.0,3.3,5.0,4600000.0,3.0,57.5,1967
4.0,4.0,4.0,13253451.0,3.0,74.9,2026
2.0,3.9,1.0,5650000.0,3.0,54.5,1964
2.0,3.4,1.0,5290000.0,3.0,42.8,1965
4.0,3.3,10.0,10112025.0,3.0,59.5,2027
2.0,3.7,10.0,5800000.0,3.0,59.02,2017
2.0,2.9,6.0,5600000.0,3.0,55.0,2015
4.0,2.5,3.0,16376471.0,3.0,74.7,2027
2.0,2.9,5.0,6450000.0,3.0,57.0,1962
2.0,4.2,1.0,5850000.0,3.0,62.1,1994
4.0,2.9,1.0,13303000.0,3.0,59.91,2026
2.0,2.9,5.0,6400000.0,3.0,60.7,1973
2.0,2.5,5.0,5900000.0,3.0,60.8,2020
4.0,3.3,20.0,14469000.0,3.0,79.5,2027
2.0,3.4,2.0,6999999.0,3.0,58.7,2019
2.0,3.7,20.0,5999999.0,3.0,59.5,2024
4.0,4.0,14.0,12529412.0,3.0,51.47,2026
2.0,4.0,4.0,7000000.0,3.0,57.8,1971
2.0,3.4,3.0,6100000.0,3.0,55.4,1949
4.0,4.0,19.0,14800000.0,3.0,76.4,2028
2.0,2.5,4.0,7250000.0,3.0,64.8,1985
2.0,2.5,5.0,6300000.0,3.0,61.9,2020
4.0,4.0,3.0,10720000.0,3.0,90.2,2028
2.0,4.2,2.0,7350000.0,3.0,83.5,2024
2.0,2.5,13.0,6300000.0,3.0,71.3,2016
4.0,2.5,28.0,17423529.0,3.0,83.93,2027
2.0,3.3,2.0,7700000.0,3.0,55.5,1960
2.0,3.4,3.0,6500000.0,3.0,57.9,2019
4.0,2.9,22.0,8500000.0,3.0,58.4,2025
2.0,3.7,5.0,7650000.0,3.0,58.0,2017
2.0,2.9,7.0,6649000.0,3.0,66.1,2009
4.0,4.0,7.0,15900000.0,3.0,67.9,2024
2.0,3.7,12.0,8200000.0,3.0,51.0,2017
2.0,2.9,1.0,6800000.0,3.0,75.9,2015
4.0,2.5,26.0,18047059.0,3.0,87.45,2027
2.0,2.5,4.0,8500000.0,3.0,71.0,2020
2.0,3.7,4.0,7050000.0,3.0,63.7,1989
4.0,4.0,18.0,11682353.0,3.0,49.31,2026
2.0,2.5,4.0,9000000.0,3.0,70.5,2009
4.0,4.0,19.0,13600000.0,3.0,70.2,2028
2.0,2.5,5.0,9300000.0,3.0,94.2,2020
2.0,4.0,3.0,7300000.0,3.0,78.2,2022
4.0,2.9,21.0,7700000.0,3.0,51.12,2025
2.0,2.5,1.0,10200000.0,3.0,71.0,2020
2.0,4.0,6.0,7350000.0,3.0,59.1,2022
4.0,3.3,3.0,7177089.0,3.0,55.5,2028
2.0,3.3,9.0,11000000.0,3.0,68.0,2017
2.0,3.7,5.0,7500000.0,3.0,71.7,2017
4.0,4.0,8.0,14950000.0,3.0,80.5,2028
2.0,3.3,6.0,13000000.0,3.0,87.9,2017
2.0,2.5,9.0,7750000.0,3.0,70.1,2018
4.0,4.0,2.0,14280000.0,3.0,95.4,2028
2.0,2.9,2.0,5690000.0,3.0,56.0,2015
4.0,3.3,10.0,11684320.0,3.0,70.9,2027
2.0,3.7,11.0,13000000.0,3.0,72.5,2023
2.0,3.9,6.0,48000000.0,3.0,128.0,2002
